date,no2_mean,no2_min,no2_max,no2_stdev,no2_sample_count,no2_nodata_count,co_mean,co_min,co_max,co_stdev,co_sample_count,co_nodata_count,o3_mean,o3_min,o3_max,o3_stdev,o3_sample_count,o3_nodata_count,so2_mean,so2_min,so2_max,so2_stdev,so2_sample_count,so2_nodata_count
2025-10-06,4.9683563702274114e-05,4.9683563702274114e-05,4.9683563702274114e-05,0.0,2,0,0.03299999050796032,0.03217832371592522,0.03382165729999542,0.0008216667920351028,2,0,0.1189761608839035,0.1189761608839035,0.1189761608839035,0.0,2,0,-0.0002605343470349908,-0.0002605343470349908,-0.0002605343470349908,0.0,2,0
2025-10-07,8.547558536520228e-05,8.547558536520228e-05,8.547558536520228e-05,0.0,2,0,0.04271988570690155,0.04271988570690155,0.04271988570690155,0.0,2,0,0.11812075972557068,0.11812075972557068,0.11812075972557068,0.0,2,0,0.00041167554445564747,0.00041167554445564747,0.00041167554445564747,0.0,2,0
2025-10-08,,,,,2,2,,,,,2,2,0.1155037060379982,0.1155037060379982,0.1155037060379982,0.0,2,0,,,,,2,2
2025-10-09,8.887695003068075e-05,8.887695003068075e-05,8.887695003068075e-05,0.0,2,0,0.03782389685511589,0.03782389685511589,0.03782389685511589,0.0,2,0,0.11940702795982361,0.11940702795982361,0.11940702795982361,0.0,2,0,0.00014428157010115683,0.00014428157010115683,0.00014428157010115683,0.0,2,0
2025-10-10,8.730094850761816e-05,8.730094850761816e-05,8.730094850761816e-05,0.0,2,0,0.04092804715037346,0.04092804715037346,0.04092804715037346,0.0,2,0,0.1167675331234932,0.1167675331234932,0.1167675331234932,0.0,2,0,0.00022012034605722874,0.00022012034605722874,0.00022012034605722874,0.0,2,0
2025-10-11,3.319029201520607e-05,3.319029201520607e-05,3.319029201520607e-05,0.0,2,0,0.03303017094731331,0.03303017094731331,0.03303017094731331,0.0,2,0,0.11469489336013794,0.11469489336013794,0.11469489336013794,0.0,2,0,0.0003696767089422792,0.0003696767089422792,0.0003696767089422792,0.0,2,0
2025-10-12,2.556856270530261e-05,2.556856270530261e-05,2.556856270530261e-05,0.0,2,0,0.024473948404192924,0.024473948404192924,0.024473948404192924,0.0,2,0,0.11537832021713257,0.11537832021713257,0.11537832021713257,0.0,2,0,-0.0003435201069805771,-0.0003435201069805771,-0.0003435201069805771,0.0,2,0
2025-10-13,4.212314524920657e-05,4.212314524920657e-05,4.212314524920657e-05,0.0,2,0,,,,,2,2,0.11650976538658142,0.11650976538658142,0.11650976538658142,0.0,2,0,0.00011782214278355241,0.00011782214278355241,0.00011782214278355241,0.0,2,0
2025-10-14,5.547749788092915e-05,5.1136019465047866e-05,5.981897629681043e-05,4.341478415881284e-06,2,0,0.026860371232032776,0.026860371232032776,0.026860371232032776,0.0,2,0,0.1182347871363163,0.11819083243608475,0.11827874183654785,4.3954700231552124e-05,2,0,-0.00010291880516888341,-0.00019537792832124978,-1.0459682016517036e-05,9.245912315236637e-05,2,0
2025-10-15,,,,,2,2,0.030748147517442703,0.030748147517442703,0.030748147517442703,0.0,2,0,0.11630642414093018,0.11630642414093018,0.11630642414093018,0.0,2,0,,,,,2,2
2025-10-16,5.7561810535844415e-05,5.7561810535844415e-05,5.7561810535844415e-05,0.0,2,0,0.03089940920472145,0.029781419783830643,0.03201739862561226,0.001117989420890808,2,0,0.11997883021831512,0.11997883021831512,0.11997883021831512,0.0,2,0,0.00021140165335964411,0.00021140165335964411,0.00021140165335964411,0.0,2,0
2025-10-17,3.2777809792605694e-05,2.197927278757561e-05,4.357634679763578e-05,1.0798537005030084e-05,2,0,0.03138665109872818,0.03138665109872818,0.03138665109872818,0.0,2,0,0.11917856708168983,0.11891794204711914,0.11943919211626053,0.00026062503457069397,2,0,-0.00017638655845075846,-0.00019910935952793807,-0.00015366375737357885,2.272280107717961e-05,2,0
2025-10-18,2.920621045632288e-05,2.920621045632288e-05,2.920621045632288e-05,0.0,2,0,,,,,2,2,0.1166170984506607,0.1166170984506607,0.1166170984506607,0.0,2,0,0.0012985222274437547,0.0012985222274437547,0.0012985222274437547,0.0,2,0
2025-10-19,,,,,2,2,,,,,2,2,0.11500009894371033,0.11500009894371033,0.11500009894371033,0.0,2,0,,,,,2,2
2025-10-20,,,,,2,2,,,,,2,2,0.11728700995445251,0.11728700995445251,0.11728700995445251,0.0,2,0,,,,,2,2
2025-10-21,3.134463986498304e-05,3.134463986498304e-05,3.134463986498304e-05,0.0,2,0,0.03254549391567707,0.03211302310228348,0.03297796472907066,0.00043247081339359283,2,0,0.11734607070684433,0.11734607070684433,0.11734607070684433,0.0,2,0,0.0002764718374237418,0.0002764718374237418,0.0002764718374237418,0.0,2,0
2025-10-22,,,,,2,2,,,,,2,2,0.11852998286485672,0.11843281239271164,0.1186271533370018,9.717047214508057e-05,2,0,,,,,2,2
2025-10-23,,,,,2,2,0.03161946311593056,0.03161946311593056,0.03161946311593056,0.0,2,0,0.11582256108522415,0.11582256108522415,0.11582256108522415,0.0,2,0,-1.8616814486449584e-05,-1.8616814486449584e-05,-1.8616814486449584e-05,0.0,2,0
2025-10-24,,,,,2,2,,,,,2,2,0.11576036363840103,0.11576036363840103,0.11576036363840103,0.0,2,0,,,,,2,2
2025-10-25,,,,,2,2,,,,,2,2,0.11788059771060944,0.11754588782787323,0.11821530759334564,0.00033470988273620605,2,0,,,,,2,2
2025-10-26,,,,,2,2,,,,,2,2,0.11816920340061188,0.11816920340061188,0.11816920340061188,0.0,2,0,,,,,2,2
2025-10-27,,,,,2,2,,,,,2,2,0.11546381562948227,0.11546381562948227,0.11546381562948227,0.0,2,0,,,,,2,2
2025-10-28,,,,,2,2,,,,,2,2,0.11308152228593826,0.11308152228593826,0.11308152228593826,0.0,2,0,,,,,2,2
2025-10-29,,,,,2,2,,,,,2,2,0.11543676257133484,0.11505608260631561,0.11581744253635406,0.0003806799650192261,2,0,,,,,2,2
2025-10-30,,,,,2,2,0.033858828246593475,0.033858828246593475,0.033858828246593475,0.0,2,0,0.11614304035902023,0.11614304035902023,0.11614304035902023,0.0,2,0,,,,,2,2
2025-10-31,,,,,2,2,,,,,2,2,0.11569403856992722,0.11569403856992722,0.11569403856992722,0.0,2,0,,,,,2,2
2025-11-01,,,,,2,2,,,,,2,2,0.1157960295677185,0.11571022868156433,0.11588183045387268,8.58008861541748e-05,2,0,,,,,2,2
2025-11-02,,,,,2,2,,,,,2,2,0.1184239611029625,0.1184239611029625,0.1184239611029625,0.0,2,0,,,,,2,2
2025-11-03,,,,,2,2,,,,,2,2,0.11853872984647751,0.11853872984647751,0.11853872984647751,0.0,2,0,,,,,2,2
2025-11-04,,,,,2,2,,,,,2,2,0.11536708474159241,0.11536708474159241,0.11536708474159241,0.0,2,0,,,,,2,2
2025-11-05,,,,,2,2,,,,,2,2,0.11597578972578049,0.1156521588563919,0.11629942059516907,0.0003236308693885803,2,0,,,,,2,2
2025-11-06,,,,,2,2,,,,,2,2,0.11431756988167763,0.11359521001577377,0.11503992974758148,0.0007223598659038544,2,0,,,,,2,2
2025-11-07,6.547466182382777e-05,6.547466182382777e-05,6.547466182382777e-05,0.0,2,0,0.030085362493991852,0.030085362493991852,0.030085362493991852,0.0,2,0,0.11501795053482056,0.11501795053482056,0.11501795053482056,0.0,2,0,0.0005558622069656849,0.0005558622069656849,0.0005558622069656849,0.0,2,0
2025-11-08,,,,,2,2,,,,,2,2,0.11534488201141357,0.11534488201141357,0.11534488201141357,0.0,2,0,,,,,2,2
2025-11-09,,,,,2,2,,,,,2,2,0.11687648296356201,0.11687648296356201,0.11687648296356201,0.0,2,0,,,,,2,2
2025-11-10,,,,,2,2,,,,,2,2,0.1152639091014862,0.11415742337703705,0.11637039482593536,0.0011064857244491577,2,0,,,,,2,2
2025-11-11,,,,,2,2,,,,,2,2,0.11661630123853683,0.11661630123853683,0.11661630123853683,0.0,2,0,,,,,2,2
2025-11-12,,,,,2,2,,,,,2,2,0.11762712895870209,0.11762712895870209,0.11762712895870209,0.0,2,0,,,,,2,2
2025-11-13,,,,,2,2,,,,,2,2,0.11412860453128815,0.11412860453128815,0.11412860453128815,0.0,2,0,7.236999954329804e-05,7.236999954329804e-05,7.236999954329804e-05,0.0,2,0
2025-11-14,,,,,2,2,,,,,2,2,0.1165054403245449,0.11622335016727448,0.11678753048181534,0.0002820901572704315,2,0,,,,,2,2
2025-11-15,,,,,2,2,,,,,2,2,0.1175474114716053,0.11708518117666245,0.11800964176654816,0.00046223029494285583,2,0,,,,,2,2
2025-11-16,,,,,2,2,,,,,2,2,0.11602388694882393,0.11572862416505814,0.11631914973258972,0.00029526278376579285,2,0,,,,,2,2
2025-11-17,,,,,2,2,,,,,2,2,0.11578682065010071,0.11578682065010071,0.11578682065010071,0.0,2,0,,,,,2,2
2025-11-18,,,,,2,2,,,,,2,2,0.11434327065944672,0.11434327065944672,0.11434327065944672,0.0,2,0,-2.763050542853307e-05,-2.763050542853307e-05,-2.763050542853307e-05,0.0,2,0
2025-11-19,,,,,2,2,,,,,2,2,0.11507783830165863,0.11471143364906311,0.11544424295425415,0.00036640465259552,2,0,,,,,2,2
2025-11-20,,,,,2,2,,,,,2,2,0.11622323840856552,0.11622323840856552,0.11622323840856552,0.0,2,0,,,,,2,2
2025-11-21,,,,,2,2,,,,,2,2,0.1133522242307663,0.11231183260679245,0.11439261585474014,0.0010403916239738464,2,0,,,,,2,2
2025-11-22,,,,,2,2,0.0283725056797266,0.0283725056797266,0.0283725056797266,0.0,2,0,0.11450620740652084,0.11450620740652084,0.11450620740652084,0.0,2,0,,,,,2,2
2025-11-23,3.278084841440432e-05,3.278084841440432e-05,3.278084841440432e-05,0.0,2,1,0.02815028466284275,0.02815028466284275,0.02815028466284275,0.0,2,0,0.11348520964384079,0.1127876564860344,0.11418276280164719,0.0006975531578063965,2,0,9.593769755156245e-05,5.4754953453084454e-05,0.00013712044165004045,4.1182744098478e-05,2,0
2025-11-24,,,,,2,2,,,,,2,2,0.11563701182603836,0.11563701182603836,0.11563701182603836,0.0,2,0,1.7401265722583048e-05,1.7401265722583048e-05,1.7401265722583048e-05,0.0,2,0
2025-11-25,2.5514009394100867e-05,2.5514009394100867e-05,2.5514009394100867e-05,0.0,2,0,0.029970187693834305,0.029970187693834305,0.029970187693834305,0.0,2,0,0.11273378878831863,0.11273378878831863,0.11273378878831863,0.0,2,0,-0.0003217174089513719,-0.0003217174089513719,-0.0003217174089513719,0.0,2,0
2025-11-26,,,,,2,2,0.026814928278326988,0.026814928278326988,0.026814928278326988,0.0,2,0,0.112647145986557,0.112647145986557,0.112647145986557,0.0,2,0,,,,,2,2
2025-11-27,,,,,2,2,,,,,2,2,0.1172102838754654,0.1172102838754654,0.1172102838754654,0.0,2,0,,,,,2,2
2025-11-28,,,,,2,2,0.02770221885293722,0.027597522363066673,0.02780691534280777,0.00010469648987054825,2,0,0.11265906691551208,0.11265906691551208,0.11265906691551208,0.0,2,0,,,,,2,2
2025-11-29,,,,,2,2,0.028934407979249954,0.028934407979249954,0.028934407979249954,0.0,2,0,0.11516124755144119,0.11516124755144119,0.11516124755144119,0.0,2,0,,,,,2,2
2025-11-30,,,,,2,2,,,,,2,2,0.11628146469593048,0.11628146469593048,0.11628146469593048,0.0,2,0,,,,,2,2
2025-12-01,,,,,2,2,,,,,2,2,0.11697401851415634,0.11697401851415634,0.11697401851415634,0.0,2,0,,,,,2,2
2025-12-02,4.238643123244401e-05,3.862287849187851e-05,4.614998397300951e-05,3.763552740565501e-06,2,0,0.0247226320207119,0.0247226320207119,0.0247226320207119,0.0,2,0,0.11383736506104469,0.1134500801563263,0.11422464996576309,0.00038728490471839905,2,0,0.00019167241316608852,1.9854427591781132e-05,0.0003634903987403959,0.00017181798557430739,2,0
2025-12-03,3.316567381261848e-05,3.316567381261848e-05,3.316567381261848e-05,0.0,2,0,0.021909641101956367,0.02150154858827591,0.022317733615636826,0.00040809251368045807,2,0,0.11595609039068222,0.11595609039068222,0.11595609039068222,0.0,2,0,-0.00012174322182545438,-0.00012174322182545438,-0.00012174322182545438,0.0,2,0
2025-12-04,,,,,2,2,,,,,2,2,0.11534752696752548,0.11534752696752548,0.11534752696752548,0.0,2,0,,,,,2,2
2025-12-05,6.812709762016311e-05,6.223204400157556e-05,7.402215123875067e-05,5.8950536185875535e-06,2,0,0.027658674865961075,0.027658674865961075,0.027658674865961075,0.0,2,0,0.11628327146172523,0.11608698964118958,0.1164795532822609,0.0001962818205356598,2,0,-5.291210254654288e-05,-0.00038548727752640843,0.00027966307243332267,0.00033257517497986555,2,0
2025-12-06,,,,,2,2,,,,,2,2,0.11579977720975876,0.11579977720975876,0.11579977720975876,0.0,2,0,,,,,2,2
2025-12-07,,,,,2,2,,,,,2,2,0.11560169234871864,0.11497484892606735,0.11622853577136993,0.0006268434226512909,2,0,,,,,2,2
2025-12-08,,,,,2,2,,,,,2,2,0.11206305772066116,0.11206305772066116,0.11206305772066116,0.0,2,0,,,,,2,2
2025-12-09,,,,,2,2,,,,,2,2,0.11525119096040726,0.11525119096040726,0.11525119096040726,0.0,2,0,,,,,2,2
2025-12-10,,,,,2,2,0.030861172825098038,0.030861172825098038,0.030861172825098038,0.0,2,0,0.11615033447742462,0.11615033447742462,0.11615033447742462,0.0,2,0,0.00012011729268124327,0.00012011729268124327,0.00012011729268124327,0.0,2,0
2025-12-11,,,,,2,2,0.03069695644080639,0.03069695644080639,0.03069695644080639,0.0,2,0,0.11482854932546616,0.11482854932546616,0.11482854932546616,0.0,2,0,,,,,2,2
2025-12-12,2.574813970568357e-05,9.018853234010749e-06,4.247742617735639e-05,1.6729286471672822e-05,2,0,0.029033731669187546,0.029033731669187546,0.029033731669187546,0.0,2,0,0.1137327030301094,0.11237325519323349,0.11509215086698532,0.0013594478368759155,2,0,1.2747077562380582e-06,-6.705589476041496e-05,6.960531027289107e-05,6.833060251665302e-05,2,0
2025-12-13,1.7012334865285084e-05,1.7012334865285084e-05,1.7012334865285084e-05,0.0,2,0,0.03144337981939316,0.03144337981939316,0.03144337981939316,0.0,2,0,0.11278734356164932,0.11278734356164932,0.11278734356164932,0.0,2,0,0.00027034967206418514,0.00027034967206418514,0.00027034967206418514,0.0,2,0
2025-12-14,,,,,2,2,0.027560198679566383,0.027560198679566383,0.027560198679566383,0.0,2,0,0.11663411557674408,0.11663411557674408,0.11663411557674408,0.0,2,0,,,,,2,2
2025-12-15,3.360193659318611e-05,3.360193659318611e-05,3.360193659318611e-05,0.0,2,0,0.028381314128637314,0.028381314128637314,0.028381314128637314,0.0,2,0,0.11711978167295456,0.11711978167295456,0.11711978167295456,0.0,2,0,0.00011749451368814334,0.00011749451368814334,0.00011749451368814334,0.0,2,0
2025-12-16,,,,,2,2,,,,,2,2,0.11506950110197067,0.11506950110197067,0.11506950110197067,0.0,2,0,,,,,2,2
2025-12-17,3.232148083043285e-05,3.232148083043285e-05,3.232148083043285e-05,0.0,2,0,0.02868601121008396,0.02868601121008396,0.02868601121008396,0.0,2,0,0.11617479473352432,0.11617479473352432,0.11617479473352432,0.0,2,0,0.0003581730416044593,0.0003581730416044593,0.0003581730416044593,0.0,2,0
2025-12-18,,,,,2,2,,,,,2,2,0.11651910841464996,0.11651910841464996,0.11651910841464996,0.0,2,0,,,,,2,2
2025-12-19,,,,,2,2,,,,,2,2,0.1130853146314621,0.1130853146314621,0.1130853146314621,0.0,2,0,,,,,2,2
2025-12-20,,,,,2,2,,,,,2,2,0.11293449252843857,0.11293449252843857,0.11293449252843857,0.0,2,0,,,,,2,2
2025-12-21,,,,,2,2,0.02485649473965168,0.02485649473965168,0.02485649473965168,0.0,2,0,0.11287203431129456,0.11287203431129456,0.11287203431129456,0.0,2,0,,,,,2,2
2025-12-22,1.9511546270223334e-05,1.9511546270223334e-05,1.9511546270223334e-05,0.0,2,0,0.025873498991131783,0.025873498991131783,0.025873498991131783,0.0,2,0,0.1151338741183281,0.1151338741183281,0.1151338741183281,0.0,2,0,-4.35790752817411e-05,-4.35790752817411e-05,-4.35790752817411e-05,0.0,2,0
2025-12-23,3.469207149464637e-05,3.469207149464637e-05,3.469207149464637e-05,0.0,2,0,0.03000759892165661,0.03000759892165661,0.03000759892165661,0.0,2,0,0.11542834341526031,0.11542834341526031,0.11542834341526031,0.0,2,0,0.00020663117174990475,0.00020663117174990475,0.00020663117174990475,0.0,2,0
2025-12-24,,,,,2,2,,,,,2,2,0.11623410135507584,0.11623410135507584,0.11623410135507584,0.0,2,0,,,,,2,2
2025-12-25,2.037180820479989e-05,2.037180820479989e-05,2.037180820479989e-05,0.0,2,1,0.02539771981537342,0.02539771981537342,0.02539771981537342,0.0,2,0,0.11490938812494278,0.11442923545837402,0.11538954079151154,0.0004801526665687561,2,0,5.484371331476723e-05,1.2436067663657013e-05,9.725135896587744e-05,4.2407645651110215e-05,2,0
2025-12-26,,,,,2,2,,,,,2,2,0.11406849697232246,0.11388331651687622,0.11425367742776871,0.00018518045544624329,2,0,0.00039262446807697415,0.00039262446807697415,0.00039262446807697415,0.0,2,1
2025-12-27,,,,,2,2,,,,,2,2,0.11310786008834839,0.11310786008834839,0.11310786008834839,0.0,2,0,,,,,2,2
2025-12-28,,,,,2,2,,,,,2,2,0.11487197130918503,0.11487197130918503,0.11487197130918503,0.0,2,0,0.0001630530459806323,0.0001630530459806323,0.0001630530459806323,0.0,2,0
2025-12-29,7.012183050392196e-05,7.012183050392196e-05,7.012183050392196e-05,0.0,2,0,0.028679076582193375,0.028679076582193375,0.028679076582193375,0.0,2,0,0.11444848030805588,0.11444848030805588,0.11444848030805588,0.0,2,0,0.0005919983959756792,0.0005919983959756792,0.0005919983959756792,0.0,2,0
2025-12-30,,,,,2,2,,,,,2,2,0.11410941183567047,0.11410941183567047,0.11410941183567047,0.0,2,0,,,,,2,2
2025-12-31,,,,,2,2,,,,,2,2,0.11539193242788315,0.11539193242788315,0.11539193242788315,0.0,2,0,,,,,2,2
2026-01-01,,,,,2,2,0.027968933805823326,0.027968933805823326,0.027968933805823326,0.0,2,0,0.1151043064892292,0.11439050734043121,0.11581810563802719,0.0007137991487979889,2,0,,,,,2,2
2026-01-02,3.0473212973447517e-05,3.0473212973447517e-05,3.0473212973447517e-05,0.0,2,0,,,,,2,2,0.11095641553401947,0.11095641553401947,0.11095641553401947,0.0,2,0,2.807211785693653e-05,2.807211785693653e-05,2.807211785693653e-05,0.0,2,0
2026-01-03,,,,,2,2,0.03085476905107498,0.03085476905107498,0.03085476905107498,0.0,2,0,0.11364615708589554,0.11364615708589554,0.11364615708589554,0.0,2,0,,,,,2,2
2026-01-04,,,,,2,2,,,,,2,2,0.11293655633926392,0.11293655633926392,0.11293655633926392,0.0,2,0,0.00012832488573621958,0.00012832488573621958,0.00012832488573621958,0.0,2,0
2026-01-05,,,,,2,2,,,,,2,2,0.11414402723312378,0.11414402723312378,0.11414402723312378,0.0,2,0,,,,,2,2
2026-01-06,,,,,2,2,,,,,2,2,0.11179550364613533,0.11137017607688904,0.11222083121538162,0.0004253275692462921,2,0,8.880467794369906e-05,-0.0003880057774949819,0.00056561513338238,0.00047681045543868095,2,0
2026-01-07,,,,,2,2,,,,,2,2,0.11245240271091461,0.11245240271091461,0.11245240271091461,0.0,2,0,,,,,2,2
2026-01-08,,,,,2,2,0.028122927993535995,0.028122927993535995,0.028122927993535995,0.0,2,0,0.11211007088422775,0.11211007088422775,0.11211007088422775,0.0,2,0,0.00039885370642878115,0.00039885370642878115,0.00039885370642878115,0.0,2,0
2026-01-09,2.300950018252479e-05,1.5964405974955298e-05,3.005459439009428e-05,7.045094207569491e-06,2,0,0.028658701106905937,0.028658701106905937,0.028658701106905937,0.0,2,0,0.1121688187122345,0.1114869937300682,0.11285064369440079,0.0006818249821662903,2,0,6.792449266868061e-05,9.168058568320703e-06,0.00012668092676904052,5.875643410035991e-05,2,0
2026-01-10,,,,,2,2,,,,,2,2,0.11347693204879761,0.11347693204879761,0.11347693204879761,0.0,2,0,,,,,2,2
2026-01-11,,,,,2,2,,,,,2,2,0.1132529079914093,0.1132529079914093,0.1132529079914093,0.0,2,0,,,,,2,2
2026-01-12,,,,,2,2,,,,,2,2,0.11303692311048508,0.1127869263291359,0.11328691989183426,0.00024999678134918213,2,0,,,,,2,2
2026-01-13,,,,,2,2,,,,,2,2,0.1148657277226448,0.1148657277226448,0.1148657277226448,0.0,2,0,,,,,2,2
2026-01-14,,,,,2,2,0.023590296506881714,0.023590296506881714,0.023590296506881714,0.0,2,0,0.11152339726686478,0.11135224252939224,0.11169455200433731,0.00017115473747253418,2,0,,,,,2,2
2026-01-15,,,,,2,2,,,,,2,2,0.11354568600654602,0.11354568600654602,0.11354568600654602,0.0,2,0,,,,,2,2
2026-01-16,,,,,2,2,,,,,2,2,0.11248360574245453,0.11248360574245453,0.11248360574245453,0.0,2,0,,,,,2,2
2026-01-17,,,,,2,2,,,,,2,2,0.11310611665248871,0.11310611665248871,0.11310611665248871,0.0,2,0,-5.338961636880413e-05,-5.338961636880413e-05,-5.338961636880413e-05,0.0,2,0
2026-01-18,,,,,2,2,,,,,2,2,0.11279580742120743,0.11279580742120743,0.11279580742120743,0.0,2,0,,,,,2,2
2026-01-19,1.6324496755260043e-05,1.6324496755260043e-05,1.6324496755260043e-05,0.0,2,0,0.031131243333220482,0.031131243333220482,0.031131243333220482,0.0,2,0,0.11481805145740509,0.11481805145740509,0.11481805145740509,0.0,2,0,-2.199825939896982e-05,-2.199825939896982e-05,-2.199825939896982e-05,0.0,2,0
2026-01-20,,,,,2,2,,,,,2,2,0.11144077777862549,0.11144077777862549,0.11144077777862549,0.0,2,0,0.00012468142085708678,0.00012468142085708678,0.00012468142085708678,0.0,2,0
2026-01-21,,,,,2,2,0.023183977231383324,0.023183977231383324,0.023183977231383324,0.0,2,0,0.11374112218618393,0.11374112218618393,0.11374112218618393,0.0,2,0,0.0002731664862949401,0.0002731664862949401,0.0002731664862949401,0.0,2,0
2026-01-22,,,,,2,2,,,,,2,2,0.1115499883890152,0.1115499883890152,0.1115499883890152,0.0,2,0,,,,,2,2
2026-01-23,,,,,2,2,,,,,2,2,0.11169970035552979,0.11169970035552979,0.11169970035552979,0.0,2,0,,,,,2,2
2026-01-24,3.251417001592927e-05,3.251417001592927e-05,3.251417001592927e-05,0.0,2,0,0.027883468195796013,0.027883468195796013,0.027883468195796013,0.0,2,0,0.11188473552465439,0.11188473552465439,0.11188473552465439,0.0,2,0,0.0004218126996420324,0.0004218126996420324,0.0004218126996420324,0.0,2,0
2026-01-25,,,,,2,2,0.02950723096728325,0.02950723096728325,0.02950723096728325,0.0,2,0,0.11168516054749489,0.11102576553821564,0.11234455555677414,0.0006593950092792511,2,0,,,,,2,2
2026-01-26,,,,,2,2,0.023387011140584946,0.023387011140584946,0.023387011140584946,0.0,2,0,0.11096112057566643,0.11069336533546448,0.11122887581586838,0.0002677552402019501,2,0,,,,,2,2
2026-01-27,,,,,2,2,0.028094789013266563,0.028094789013266563,0.028094789013266563,0.0,2,1,0.11379241943359375,0.11379241943359375,0.11379241943359375,0.0,2,0,,,,,2,2
2026-01-28,,,,,2,2,,,,,2,2,0.11431016027927399,0.11431016027927399,0.11431016027927399,0.0,2,0,,,,,2,2
2026-01-29,,,,,2,2,0.026945063844323158,0.026945063844323158,0.026945063844323158,0.0,2,0,0.11470074951648712,0.11470074951648712,0.11470074951648712,0.0,2,0,,,,,2,2
2026-01-30,,,,,2,2,0.03357188031077385,0.03253936767578125,0.03460439294576645,0.0010325126349925995,2,0,0.11632917076349258,0.11632917076349258,0.11632917076349258,0.0,2,0,,,,,2,2
2026-01-31,3.7939167668810114e-05,3.7939167668810114e-05,3.7939167668810114e-05,0.0,2,0,0.03057548962533474,0.03057548962533474,0.03057548962533474,0.0,2,0,0.11396197229623795,0.11396197229623795,0.11396197229623795,0.0,2,0,-0.00011699089372996241,-0.00011699089372996241,-0.00011699089372996241,0.0,2,0
2026-02-01,,,,,2,2,,,,,2,2,0.1142437532544136,0.1142437532544136,0.1142437532544136,0.0,2,0,-0.00031205284176394343,-0.00031205284176394343,-0.00031205284176394343,0.0,2,0
2026-02-02,,,,,2,2,,,,,2,2,0.11361207813024521,0.11361207813024521,0.11361207813024521,0.0,2,0,-0.00029834258020855486,-0.00029834258020855486,-0.00029834258020855486,0.0,2,0
2026-02-03,1.83962374649127e-05,7.820355676813051e-06,2.897211925301235e-05,1.057588178809965e-05,2,0,0.031779125332832336,0.031779125332832336,0.031779125332832336,0.0,2,0,0.11400799825787544,0.11388938128948212,0.11412661522626877,0.0001186169683933258,2,0,5.383960888138972e-05,-4.1796920413617045e-05,0.0001494761381763965,9.563652929500677e-05,2,0
2026-02-04,1.532962232886348e-05,1.532962232886348e-05,1.532962232886348e-05,0.0,2,0,0.024901803582906723,0.024901803582906723,0.024901803582906723,0.0,2,0,0.11522454768419266,0.11522454768419266,0.11522454768419266,0.0,2,0,-1.2103800145268906e-05,-1.2103800145268906e-05,-1.2103800145268906e-05,0.0,2,0
2026-02-05,,,,,2,2,,,,,2,2,0.11405044794082642,0.11405044794082642,0.11405044794082642,0.0,2,0,,,,,2,2
2026-02-06,,,,,2,2,0.03252306208014488,0.03252306208014488,0.03252306208014488,0.0,2,0,0.11518249660730362,0.11518249660730362,0.11518249660730362,0.0,2,0,0.0002260252513224259,0.0002260252513224259,0.0002260252513224259,0.0,2,0
2026-02-07,,,,,2,2,,,,,2,2,0.1161307543516159,0.1161307543516159,0.1161307543516159,0.0,2,0,,,,,2,2
2026-02-08,,,,,2,2,,,,,2,2,0.11459363996982574,0.11459363996982574,0.11459363996982574,0.0,2,0,,,,,2,2
2026-02-09,,,,,2,2,,,,,2,2,0.11268303543329239,0.11268303543329239,0.11268303543329239,0.0,2,0,,,,,2,2
2026-02-10,,,,,2,2,,,,,2,2,0.11260998249053955,0.11260998249053955,0.11260998249053955,0.0,2,0,,,,,2,2
2026-02-11,,,,,2,2,0.029114043340086937,0.02723546326160431,0.030992623418569565,0.0018785800784826279,2,0,0.11197122931480408,0.11197122931480408,0.11197122931480408,0.0,2,0,5.0834027206292376e-05,5.0834027206292376e-05,5.0834027206292376e-05,0.0,2,0
2026-02-12,,,,,2,2,,,,,2,2,0.11232899129390717,0.11232899129390717,0.11232899129390717,0.0,2,0,,,,,2,2
2026-02-13,,,,,2,2,,,,,2,2,0.11380039155483246,0.11380039155483246,0.11380039155483246,0.0,2,0,,,,,2,2
2026-02-14,,,,,2,2,,,,,2,2,0.11253506690263748,0.11253506690263748,0.11253506690263748,0.0,2,0,0.0001988027652259916,0.0001988027652259916,0.0001988027652259916,0.0,2,0
2026-02-15,,,,,2,2,0.02790536917746067,0.02790536917746067,0.02790536917746067,0.0,2,0,0.11191574484109879,0.11191574484109879,0.11191574484109879,0.0,2,0,8.915372018236667e-05,8.915372018236667e-05,8.915372018236667e-05,0.0,2,0
2026-02-16,,,,,2,2,0.023709941655397415,0.023709941655397415,0.023709941655397415,0.0,2,0,0.11642944067716599,0.11642944067716599,0.11642944067716599,0.0,2,0,0.00036515650572255254,0.00036515650572255254,0.00036515650572255254,0.0,2,0
2026-02-17,,,,,2,2,0.02837679162621498,0.02837679162621498,0.02837679162621498,0.0,2,0,0.1148613914847374,0.1148613914847374,0.1148613914847374,0.0,2,0,0.0002681566111277789,0.0002681566111277789,0.0002681566111277789,0.0,2,0
2026-02-18,,,,,2,2,,,,,2,2,0.11405602842569351,0.11405602842569351,0.11405602842569351,0.0,2,0,,,,,2,2
2026-02-19,,,,,2,2,,,,,2,2,0.10964855551719666,0.10964855551719666,0.10964855551719666,0.0,2,0,,,,,2,2
2026-02-20,,,,,2,2,,,,,2,2,0.10950902104377747,0.10950902104377747,0.10950902104377747,0.0,2,0,,,,,2,2
